persona_id,avg_compound,std_compound,n
e34b6cdf-6bf0-4036-8766-370919cdb581,-0.11583673469387755,0.7086199397696312,49
bf934e05-51da-4c74-a2cc-7dadde772606,-0.115824,0.6599489181097926,50
0d2c64bb-1290-4a29-be06-ea5a3e41e5d4,-0.11565306122448979,0.6532604783258491,49
9270441d-801e-4994-a283-93dc2a1bafd9,-0.11496734693877551,0.7039688630625397,49
a4fe6766-83e3-4aad-84c9-0e5df161d52a,-0.11490000000000002,0.7015729292097864,49
b2ec7714-87d1-4c7b-9a0f-e455c26c5a1d,-0.11475800000000001,0.5637292967699431,50
536103e1-f783-4adf-ab32-4c62650ecb87,-0.11474897959183673,0.6637781748955648,49
48155e08-f8d3-4cf1-9804-2573464a36d7,-0.11467599999999999,0.743523156813806,50
7ed4dc33-379a-4e0c-9b9c-c4d888071bd5,-0.11453799999999999,0.6848866451390303,50
5480fa19-339a-4246-b812-167a9a83d335,-0.11451800000000001,0.5813558731981994,50
d18b42dd-08ec-4302-bbd7-6afb56f73596,-0.114422,0.6652458969311074,50
ee076a4b-2d11-4d02-b096-3e923ce3ed1a,-0.11427399999999999,0.6835177034597254,50
04254e22-d48c-4a9c-9554-aceb64767aed,-0.11427,0.6491012474874748,50
9374b12b-c9fb-40a3-abe8-3327112b3f98,-0.11392999999999999,0.6716732627839042,50
aaf686d2-96df-4da3-aa3b-1bd61998a609,-0.113354,0.708149851030335,50
cd3b53ea-10d6-4f0d-812f-4f98f51bbbf2,-0.11321400000000001,0.6567221802595813,50
8c78821a-d485-4e4c-8723-caf490e24e98,-0.11279199999999999,0.5424219254794337,50
9b01d475-8658-4c29-8ac3-dca8262a86a9,-0.112776,0.7349388930755414,50
073de96d-b7d3-4b42-998d-6f551b5ba00c,-0.112652,0.7348441531955701,50
69c1cf59-2d84-401b-ac44-d432713cd8d5,-0.11236249999999999,0.7693093090765994,48
ab747621-9f33-48f2-9f95-144bbc8fea26,-0.11183877551020409,0.7183196586526104,49
83ac1d31-5df4-4fcd-9e0d-d2d6e3d14f73,-0.11180399999999999,0.6291929443407351,50
3897b4d7-f490-4bd6-94fa-5be3d2661a86,-0.11151632653061223,0.7077721789021458,49
74be09c6-e820-40d4-8ed5-ceaca1931cf4,-0.11141836734693877,0.7646086508996691,49
4701347a-a312-4314-904b-fdbb4bb2b08b,-0.11096122448979592,0.6961280751462353,49
2fa1aea0-aa44-4711-8030-d67e01300f56,-0.11093877551020408,0.6841637333929182,49
5a74f64e-0c74-47d8-bff6-2aee89a36df5,-0.11085800000000001,0.6771821622377994,50
d01aeec4-c075-424e-9f1d-c76456f735a2,-0.11075714285714286,0.7156154719889725,49
7e9608cf-9b3c-4a1f-9815-6de3fb14bd8e,-0.11058,0.7430607317174068,50
77a11e4f-2bb0-401c-866e-2a9670a21779,-0.11028,0.6833126337996421,50
76f49010-7f40-4db3-8fce-4c3543e1c6aa,-0.10998,0.6300025830850836,50
1dc92b27-618f-4925-bac1-e471b2fa4aee,-0.10989399999999999,0.5625798673131864,50
ebe0d3e3-c292-4896-8256-a85ed440c254,-0.10978199999999999,0.6796488092795441,50
8ff26b2e-4514-4b65-9cd2-4ea6ef5a82bd,-0.109588,0.7148009948944118,50
dd75ab68-a4bc-493f-9129-4c29776b7333,-0.109332,0.6688572982974128,50
c121efbf-d726-4163-b7d7-63ed738fe11a,-0.10881836734693877,0.6745410475752723,49
5e1aeb2a-96f8-4d6d-84a1-6ac788a372b8,-0.10873958333333333,0.6487539659993015,48
03a107be-2f7c-4340-b027-83a7fe3bf966,-0.10871,0.6688333480389412,50
970e6336-4973-448e-bab9-2a8a67433a64,-0.108306,0.6740348451024212,50
672b996f-1a72-40b5-82bd-b949a6b238da,-0.10762000000000001,0.557402472479743,50
b0e8decc-f94e-4ba4-b3ae-dcb433be8e07,-0.10722244897959184,0.6696996809096927,49
7db973a6-996d-45a3-9847-b29a1b860304,-0.10719200000000001,0.7317156871855824,50
ec5187ae-fcee-4485-9115-93b89ee97e67,-0.10689,0.6747365164511647,50
e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,-0.10670816326530612,0.6961137798631098,49
6619a8bf-c054-4206-8902-5029770b25f9,-0.106574,0.6343399416362666,50
bc0bf42f-fb92-4faa-9a61-66e1129f778c,-0.10651,0.6457299196116226,50
aed9ee38-850d-47a7-8a1b-a83f42e0ccdc,-0.10638199999999999,0.7033423333147615,50
0a55bdd6-9d05-4bb6-b792-84b1950094db,-0.10626,0.6464392879932535,50
989dbfac-2fa5-47ba-b250-74221711edb4,-0.10624399999999999,0.7058222008756734,50
5fe829c3-8adb-4b97-a4ab-5e922ab3251a,-0.1060469387755102,0.6679769772423676,49
