model,display_model,heatmap,figure,metric,row_label,column_label,value
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Cons/Prag,F/Low /Cons/Anal,0.64331132173538208
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Prog/Anal,F/Low /Cons/Anal,0.53880423307418823
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Prog/Empa,F/Low /Cons/Anal,0.51950013637542725
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Prog/Prag,F/Low /Cons/Anal,0.56785875558853149
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Cons/Anal,F/Low /Cons/Anal,0.85914419889450078
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Cons/Empa,F/Low /Cons/Anal,0.59032487869262695
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Cons/Prag,F/Low /Cons/Anal,0.70369195938110352
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Prog/Anal,F/Low /Cons/Anal,0.58898591995239258
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Prog/Empa,F/Low /Cons/Anal,0.55869358777999878
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Prog/Prag,F/Low /Cons/Anal,0.61686742305755615
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Cons/Anal,F/Low /Cons/Anal,0.5524604320526123
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Cons/Empa,F/Low /Cons/Anal,0.5756801962852478
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Cons/Prag,F/Low /Cons/Anal,0.63883185386657715
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Prog/Anal,F/Low /Cons/Anal,0.53230303525924683
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Prog/Empa,F/Low /Cons/Anal,0.52888631820678711
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Prog/Prag,F/Low /Cons/Anal,0.55889427661895752
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Cons/Anal,F/Low /Cons/Anal,0.77749282121658325
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Cons/Empa,F/Low /Cons/Anal,0.63976883888244629
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Cons/Prag,F/Low /Cons/Anal,0.67919296026229858
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Prog/Anal,F/Low /Cons/Anal,0.59106385707855225
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Prog/Empa,F/Low /Cons/Anal,0.56349563598632812
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Prog/Prag,F/Low /Cons/Anal,0.62120497226715088
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Cons/Anal,F/Low /Cons/Empa,0.487376868724823
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Cons/Empa,F/Low /Cons/Empa,0.52169346809387207
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Cons/Prag,F/Low /Cons/Empa,0.55079251527786255
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Prog/Anal,F/Low /Cons/Empa,0.4775315523147583
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Prog/Empa,F/Low /Cons/Empa,0.49813225865364075
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Prog/Prag,F/Low /Cons/Empa,0.50587385892868042
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Cons/Anal,F/Low /Cons/Empa,0.59032487869262695
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Cons/Empa,F/Low /Cons/Empa,0.83986116051673887
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Cons/Prag,F/Low /Cons/Empa,0.651752769947052
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Prog/Anal,F/Low /Cons/Empa,0.51822733879089355
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Prog/Empa,F/Low /Cons/Empa,0.62278604507446289
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Prog/Prag,F/Low /Cons/Empa,0.62763631343841553
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Cons/Anal,F/Low /Cons/Empa,0.46480163931846619
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Cons/Empa,F/Low /Cons/Empa,0.52985215187072754
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Cons/Prag,F/Low /Cons/Empa,0.53561204671859741
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Prog/Anal,F/Low /Cons/Empa,0.47200420498847961
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Prog/Empa,F/Low /Cons/Empa,0.49308666586875916
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Prog/Prag,F/Low /Cons/Empa,0.49861803650856018
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Cons/Anal,F/Low /Cons/Empa,0.57619082927703857
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Cons/Empa,F/Low /Cons/Empa,0.72892111539840698
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Cons/Prag,F/Low /Cons/Empa,0.61873441934585571
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Prog/Anal,F/Low /Cons/Empa,0.52060967683792114
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Prog/Empa,F/Low /Cons/Empa,0.61531239748001099
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Prog/Prag,F/Low /Cons/Empa,0.60955351591110229
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Cons/Anal,F/Low /Cons/Prag,0.4869275689125061
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Cons/Empa,F/Low /Cons/Prag,0.49114435911178589
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Cons/Prag,F/Low /Cons/Prag,0.57105070352554321
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Prog/Anal,F/Low /Cons/Prag,0.47028881311416626
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Prog/Empa,F/Low /Cons/Prag,0.46659386157989502
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Prog/Prag,F/Low /Cons/Prag,0.49500647187232971
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Cons/Anal,F/Low /Cons/Prag,0.70369195938110352
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Cons/Empa,F/Low /Cons/Prag,0.651752769947052
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Cons/Prag,F/Low /Cons/Prag,0.87871571898460388
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Prog/Anal,F/Low /Cons/Prag,0.51267552375793457
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Prog/Empa,F/Low /Cons/Prag,0.53801363706588745
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Prog/Prag,F/Low /Cons/Prag,0.61947143077850342
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Cons/Anal,F/Low /Cons/Prag,0.47709491848945618
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Cons/Empa,F/Low /Cons/Prag,0.50366270542144775
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Cons/Prag,F/Low /Cons/Prag,0.57265204191207886
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Prog/Anal,F/Low /Cons/Prag,0.46712836623191833
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Prog/Empa,F/Low /Cons/Prag,0.47381183505058289
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Prog/Prag,F/Low /Cons/Prag,0.49008333683013916
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Cons/Anal,F/Low /Cons/Prag,0.69061148166656494
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Cons/Empa,F/Low /Cons/Prag,0.70984405279159546
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Cons/Prag,F/Low /Cons/Prag,0.79257512092590332
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Prog/Anal,F/Low /Cons/Prag,0.52113050222396851
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Prog/Empa,F/Low /Cons/Prag,0.54550731182098389
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Prog/Prag,F/Low /Cons/Prag,0.63569384813308716
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Cons/Anal,F/Low /Prog/Anal,0.63076597452163696
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Cons/Empa,F/Low /Prog/Anal,0.60383599996566772
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Cons/Prag,F/Low /Prog/Anal,0.6024627685546875
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Prog/Anal,F/Low /Prog/Anal,0.63863253593444824
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Prog/Empa,F/Low /Prog/Anal,0.62842839956283569
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Prog/Prag,F/Low /Prog/Anal,0.67361605167388916
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Cons/Anal,F/Low /Prog/Anal,0.58898591995239258
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Cons/Empa,F/Low /Prog/Anal,0.51822733879089355
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Cons/Prag,F/Low /Prog/Anal,0.51267552375793457
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Prog/Anal,F/Low /Prog/Anal,0.84211441993713376
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Prog/Empa,F/Low /Prog/Anal,0.59939754009246826
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Prog/Prag,F/Low /Prog/Anal,0.58973896503448486
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Cons/Anal,F/Low /Prog/Anal,0.62485939264297485
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Cons/Empa,F/Low /Prog/Anal,0.61519795656204224
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Cons/Prag,F/Low /Prog/Anal,0.59187066555023193
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Prog/Anal,F/Low /Prog/Anal,0.63733911514282227
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Prog/Empa,F/Low /Prog/Anal,0.62564408779144287
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Prog/Prag,F/Low /Prog/Anal,0.66665613651275635
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Cons/Anal,F/Low /Prog/Anal,0.57324200868606567
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Cons/Empa,F/Low /Prog/Anal,0.52307295799255371
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Cons/Prag,F/Low /Prog/Anal,0.50542491674423218
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Prog/Anal,F/Low /Prog/Anal,0.77403861284255981
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Prog/Empa,F/Low /Prog/Anal,0.59863096475601196
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Prog/Prag,F/Low /Prog/Anal,0.5719338059425354
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Cons/Anal,F/Low /Prog/Empa,0.51567697525024414
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Cons/Empa,F/Low /Prog/Empa,0.58220177888870239
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Cons/Prag,F/Low /Prog/Empa,0.54922038316726685
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Prog/Anal,F/Low /Prog/Empa,0.5428435206413269
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Prog/Empa,F/Low /Prog/Empa,0.58554601669311523
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/High/Prog/Prag,F/Low /Prog/Empa,0.57222831249237061
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Cons/Anal,F/Low /Prog/Empa,0.55869358777999878
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Cons/Empa,F/Low /Prog/Empa,0.62278604507446289
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Cons/Prag,F/Low /Prog/Empa,0.53801363706588745
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Prog/Anal,F/Low /Prog/Empa,0.59939754009246826
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Prog/Empa,F/Low /Prog/Empa,0.82650315880775449
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,F/Low /Prog/Prag,F/Low /Prog/Empa,0.61998617649078369
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Cons/Anal,F/Low /Prog/Empa,0.49522358179092407
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Cons/Empa,F/Low /Prog/Empa,0.58511465787887573
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Cons/Prag,F/Low /Prog/Empa,0.53355860710144043
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Prog/Anal,F/Low /Prog/Empa,0.53050309419631958
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Prog/Empa,F/Low /Prog/Empa,0.57568109035491943
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/High/Prog/Prag,F/Low /Prog/Empa,0.55762213468551636
gemma-4-E4B-it_t01,Gemma4,justification_similarity,Appendix Figure A2,mean image-conditioned cosine similarity,M/Low /Cons/Anal,F/Low /Prog/Empa,0.53414565324783325
